Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	competitor	competitor_r	distractor_r	distractor1	distractor2	img1	img2	img3	imptype	msg1	msg2	msg3	msg4	pos_competitor	pos_distractor1	pos_distractor2	pos_target	pos1	pos2	pos3	pos4	response	rpos1	rpos2	rpos3	rt	target	trial	trialtype	trigger_r	workerid	logrt	half	third	redimptype	redresponse
41	F	English	7.54825	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	s2_vx	target_s2_v1	s1_v2	simple	s2	v1	s1	v2	1	3	4	2	competitor	target	distractor1	distractor2	target	competitor	target	distractor	2125	v1	29	target	{us: us2, uv: uv1}	28	7.66152708135852	1	2	simple	target
41	F	English	7.54825	v2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	target_s2_vx	s1_v1	s2_v2	simple_c	v2	s2	v1	s1	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	distractor	target	2792	s2	30	filler	{us: us2, uv: uv2}	28	7.93451346388226	1	2	unambiguous	target
41	F	English	7.54825	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	s2	v1	s1_vx	target_s1_v2	s2_v1	simple	s2	v2	v1	s1	4	1	3	2	distractor1	target	distractor2	competitor	target	competitor	target	distractor	3130	v2	31	target	{us: us1, uv: uv2}	28	8.0487882835342	1	2	simple	target
41	F	English	7.54825	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s1_v1	target_s1_vx	s2_v1	complex_d	v1	v2	s1	s2	1	4	2	3	competitor	distractor2	target	distractor1	target	target	distractor	competitor	2521	s1	32	filler	{us: us1, uv: uv1}	28	7.83241092718792	1	2	unambiguous	target
41	F	English	7.54825	v2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	v1	s1	target_s2_v2	s1_v1	sx_v2	simple	s1	s2	v1	v2	4	3	1	2	distractor2	target	distractor1	competitor	target	target	distractor	competitor	3420	s2	33	target	{us: us2, uv: uv2}	28	8.13739583005665	1	2	simple	target
41	F	English	7.54825	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	target_s1_v1	s1_vx	s2_v1	complex	v1	v2	s1	s2	3	4	2	1	target	distractor2	competitor	distractor1	competitor	target	distractor	competitor	10991	v1	34	target	{us: us1, uv: uv1}	28	9.3048320350689	2	2	complex	competitor
41	F	English	7.54825	s1	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s1_vx	s2_v2	target_s1_v2	complex	s2	v1	v2	s1	4	1	2	3	distractor1	distractor2	target	competitor	target	distractor	competitor	target	6456	v2	35	target	{us: us1, uv: uv2}	28	8.77276520994979	2	2	complex	target
41	F	English	7.54825	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s2_v2	s1_v2	target_s2_vx	complex_d	s2	v2	v1	s1	2	4	3	1	target	competitor	distractor2	distractor1	target	target	competitor	distractor	3927	s2	36	filler	{us: us2, uv: uv2}	28	8.27563105457801	2	2	unambiguous	target
41	F	English	7.54825	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_sx_v1	s2_v1	simple_c	v2	v1	s2	s1	3	1	4	2	distractor1	target	competitor	distractor2	target	distractor	competitor	target	10611	v1	37	filler	{us: us2, uv: uv1}	28	9.26964647787359	2	2	unambiguous	target
41	F	English	7.54825	s1	{us: usx, uv: uv2}	{us: us2, uv: uvx}	s2	v2	sx_v2	target_s1_v1	s2_vx	ambiguous	v2	s1	s2	v1	2	3	1	4	distractor2	competitor	distractor1	target	target	competitor	target	distractor	5475	v1	38	filler	{us: us1, uv: uv1}	28	8.6079475546847	2	2	ambiguous	target
41	F	English	7.54825	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	sx_v1	target_s2_v1	simple	v2	v1	s2	s1	2	1	4	3	distractor1	competitor	target	distractor2	target	distractor	competitor	target	4977	s2	39	target	{us: us2, uv: uv1}	28	8.51258257885855	2	2	simple	target
41	F	English	7.54825	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	target_sx_v2	s1_v2	complex_d	s2	v2	s1	v1	3	4	1	2	distractor2	target	competitor	distractor1	target	competitor	distractor	target	3315	v2	40	filler	{us: us1, uv: uv2}	28	8.10621290261996	2	2	unambiguous	target
41	F	English	7.54825	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	v1	s1	target_s2_v2	s1_v1	s2_vx	simple	v2	s2	v1	s1	2	3	4	1	target	competitor	distractor1	distractor2	target	target	distractor	competitor	5341	v2	41	target	{us: us2, uv: uv2}	28	8.58316818033977	2	2	simple	target
41	F	English	7.54825	v1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	s2_v2	target_s1_v1	s2_v2	ambiguous	v1	v2	s2	s1	1	3	2	4	competitor	distractor2	distractor1	target	competitor	distractor	target	competitor	2081	s1	42	filler	{us: us1, uv: uv1}	28	7.64060382639363	2	2	ambiguous	competitor
41	F	English	7.54825	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	sx_v2	target_s1_v2	complex	s2	v2	s1	v1	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	distractor	target	5924	s1	43	target	{us: us1, uv: uv2}	28	8.68676717538769	2	2	complex	target
41	F	English	7.54825	s2	{us: us1, uv: uv2}	{us: us1, uv: uvx}	s1	v2	s1_v2	s1_vx	target_s2_v1	ambiguous	v1	v2	s1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	competitor	distractor	target	5002	v1	44	filler	{us: us2, uv: uv1}	28	8.51759311143756	2	2	ambiguous	target
41	F	English	7.54825	s1	{us: us2, uv: uvx}	{us: us1, uv: uv1}	v2	s2	s2_v2	target_s1_v1	s2_vx	simple_d	v2	s2	v1	s1	4	1	2	3	distractor1	distractor2	target	competitor	target	target	distractor	competitor	2249	v1	45	filler	{us: us2, uv: uv2}	28	7.71824095195932	2	3	ambiguous	target
41	F	English	7.54825	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	target_sx_v2	s1_vx	s2_v1	unambiguous	v2	v1	s2	s1	4	2	3	1	target	distractor1	distractor2	competitor	target	target	competitor	distractor	2844	v2	46	filler	{us: usx, uv: uv2}	28	7.95296679092313	2	3	unambiguous	target
41	F	English	7.54825	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_v1	s1_vx	complex	v2	v1	s1	s2	3	4	1	2	distractor2	target	competitor	distractor1	competitor	competitor	target	distractor	8214	v1	47	target	{us: us1, uv: uv1}	28	9.0135952945165	2	3	complex	competitor
41	F	English	7.54825	s1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v1	s2	s2_vx	s2_v1	target_s1_v2	simple_d	s1	v2	s2	v1	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	target	distractor	2245	v2	48	filler	{us: us2, uv: uv1}	28	7.71646080017636	2	3	ambiguous	target
41	F	English	7.54825	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_vx	s1_v1	s2_v1	complex_d	s2	v1	v2	s1	2	4	3	1	target	competitor	distractor2	distractor1	target	distractor	competitor	target	7186	s2	49	filler	{us: us2, uv: uv1}	28	8.87988996767346	2	3	unambiguous	target
41	F	English	7.54825	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	s1_vx	target_s1_v2	s2_v1	simple	s1	v2	s2	v1	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	target	distractor	2373	v2	50	target	{us: us1, uv: uv2}	28	7.77191025643576	2	3	simple	target
41	F	English	7.54825	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	target_s1_vx	s1_v2	s2_v2	complex_d	s1	s2	v1	v2	4	2	3	1	target	distractor1	distractor2	competitor	target	distractor	target	competitor	3800	s1	51	filler	{us: us1, uv: uv2}	28	8.24275634571448	2	3	unambiguous	target
41	F	English	7.54825	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	target_s1_vx	s2_v2	s1_v2	complex_d	s2	v1	v2	s1	3	1	2	4	distractor1	distractor2	competitor	target	target	distractor	competitor	target	5247	s1	52	filler	{us: us1, uv: uv2}	28	8.56541176368671	2	3	unambiguous	target
41	F	English	7.54825	s1	{us: usx, uv: uv2}	{us: us1, uv: uv1}	s2	v2	sx_v2	target_s1_v1	s2_v2	simple_d	s1	v2	s2	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	competitor	distractor	target	3491	v1	53	filler	{us: us2, uv: uv2}	28	8.15794350710504	2	3	ambiguous	target
41	F	English	7.54825	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	s2_vx	s1_v1	target_s2_v2	simple	v2	s2	v1	s1	2	4	3	1	target	competitor	distractor2	distractor1	target	competitor	distractor	target	2134	v2	54	target	{us: us2, uv: uv2}	28	7.6657534318617	2	3	simple	target
41	F	English	7.54825	s1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	v2	s2	s2_v2	s2_v2	target_sx_v1	unambiguous	s1	v2	v1	s2	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	distractor	target	2086	v1	55	filler	{us: usx, uv: uv1}	28	7.64300363556072	2	3	unambiguous	target
41	F	English	7.54825	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s2_v2	target_s2_vx	s1_v2	complex_d	s1	v2	v1	s2	2	1	3	4	distractor1	competitor	distractor2	target	target	target	distractor	competitor	3611	s2	56	filler	{us: us2, uv: uv2}	28	8.19174002127746	2	3	unambiguous	target
41	F	English	7.54825	v1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	target_s2_vx	s2_v1	s1_v2	simple_c	s2	v1	s1	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	target	distractor	3924	s2	57	filler	{us: us2, uv: uv1}	28	8.27486682068525	2	3	unambiguous	target
41	F	English	7.54825	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	target_s1_v1	s2_v2	s1_vx	simple	s2	s1	v2	v1	2	3	1	4	distractor2	competitor	distractor1	target	target	target	distractor	competitor	4255	v1	58	target	{us: us1, uv: uv1}	28	8.35585004100747	2	3	simple	target
41	F	English	7.54825	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	target_s1_v1	s1_v2	sx_v1	complex	s1	v2	v1	s2	3	2	4	1	target	distractor1	competitor	distractor2	target	target	competitor	distractor	4507	s1	59	target	{us: us1, uv: uv1}	28	8.41338702269065	2	3	complex	target
41	F	English	7.54825	s1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v1	s2	target_s1_v2	s2_vx	s2_v1	simple_d	v2	s1	v1	s2	2	3	4	1	target	competitor	distractor1	distractor2	target	distractor	competitor	target	3729	v2	60	filler	{us: us2, uv: uv1}	28	8.22389538017882	2	3	ambiguous	target
41	F	English	7.54825	s2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	v1	s1	target_sx_v2	s1_v1	s2_v2	simple_c	s1	v2	s2	v1	3	4	1	2	distractor2	target	competitor	distractor1	target	competitor	distractor	target	8359	v2	61	filler	{us: us2, uv: uv2}	28	9.03109408169916	2	3	unambiguous	target
41	F	English	7.54825	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	s1_v1	target_s1_vx	complex_d	v2	v1	s1	s2	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	target	distractor	11624	s1	62	filler	{us: us1, uv: uv1}	28	9.36082720525012	2	3	unambiguous	target
41	F	English	7.54825	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	target_s1_vx	s2_v1	s1_v1	complex_d	v1	s1	s2	v2	1	3	4	2	competitor	target	distractor1	distractor2	target	distractor	competitor	target	2889	s1	63	filler	{us: us1, uv: uv1}	28	7.96866570046623	2	3	unambiguous	target
41	F	English	7.54825	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v1	s1_v2	target_sx_v1	complex_d	s1	v2	v1	s2	1	2	4	3	competitor	distractor1	target	distractor2	target	target	competitor	distractor	4218	v1	64	filler	{us: us1, uv: uv1}	28	8.34711636103872	2	3	unambiguous	target
41	F	English	7.54825	v1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	s2_v2	target_s1_v1	s2_v2	ambiguous	v2	s2	s1	v1	4	2	1	3	distractor2	distractor1	target	competitor	competitor	competitor	target	distractor	3867	s1	65	filler	{us: us1, uv: uv1}	28	8.2602342916073	2	3	ambiguous	competitor
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	target_s1_v2	s2_v1	sx_v2	simple	s1	v1	v2	s2	3	2	4	1	target	distractor1	competitor	distractor2	target	target	distractor	competitor	10919	s1	0	target	{us: us1, uv: uv2}	29	9.29825967001407	1	1	simple	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	target_sx_v1	s2_v2	s2_v1	complex_d	s2	s1	v1	v2	1	4	2	3	competitor	distractor2	target	distractor1	target	distractor	competitor	target	8965	v1	1	filler	{us: us2, uv: uv1}	29	9.10108338603923	1	1	unambiguous	target
38	female	English	5.51363333333333	v1	{us: usx, uv: uv2}	{us: us1, uv: uv1}	s2	v2	sx_v2	s2_v2	target_s1_v1	simple_d	v2	s2	s1	v1	4	2	1	3	distractor2	distractor1	target	competitor	target	competitor	target	distractor	4970	s1	2	filler	{us: us2, uv: uv2}	29	8.51117511909067	1	1	ambiguous	target
38	female	English	5.51363333333333	s1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	target_sx_v1	s2_v2	s1_v1	simple_c	v2	v1	s1	s2	3	1	4	2	distractor1	target	competitor	distractor2	target	competitor	distractor	target	4531	v1	3	filler	{us: us1, uv: uv1}	29	8.41869794466714	1	1	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_vx	s1_v1	complex_d	s2	v1	v2	s1	2	1	3	4	distractor1	competitor	distractor2	target	target	competitor	distractor	target	17494	s1	4	filler	{us: us1, uv: uv1}	29	9.7696132439798	1	1	unambiguous	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv2}	s2	v1	sx_v2	target_s1_vx	s2_v2	unambiguous	v1	s1	s2	v2	4	3	1	2	distractor2	target	distractor1	competitor	target	competitor	target	distractor	2585	s1	5	filler	{us: us1, uv: uvx}	29	7.85748078694253	1	1	unambiguous	target
38	female	English	5.51363333333333	v2	{us: us1, uv: uv1}	{us: us1, uv: uvx}	s1	v1	s1_vx	s1_v1	target_s2_v2	ambiguous	s2	v1	s1	v2	4	3	2	1	target	distractor2	distractor1	competitor	competitor	distractor	competitor	target	3818	s2	6	filler	{us: us2, uv: uv2}	29	8.24748200428569	1	1	ambiguous	competitor
38	female	English	5.51363333333333	v1	{us: us1, uv: uv2}	{us: us1, uv: uv2}	s1	v2	s1_v2	target_s2_v1	s1_v2	ambiguous	s1	v1	s2	v2	2	1	4	3	distractor1	competitor	target	distractor2	target	competitor	target	distractor	2926	s2	7	filler	{us: us2, uv: uv1}	29	7.98139158158007	1	1	ambiguous	target
38	female	English	5.51363333333333	s2	{us: usx, uv: uv2}	{us: usx, uv: uv1}	v1	v2	sx_v1	sx_v2	target_s1_vx	unambiguous	v2	v1	s1	s2	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	competitor	target	3982	s1	8	filler	{us: us1, uv: uvx}	29	8.28953948462414	1	1	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	target_sx_v2	s2_vx	s1_v1	unambiguous	s2	s1	v1	v2	1	2	3	4	competitor	distractor1	distractor2	target	target	target	competitor	distractor	1881	v2	9	filler	{us: usx, uv: uv2}	29	7.53955882930103	1	1	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s2_vx	s1_v1	target_s2_v1	complex	s1	v1	s2	v2	3	1	4	2	distractor1	target	competitor	distractor2	competitor	distractor	competitor	target	6326	v1	10	target	{us: us2, uv: uv1}	29	8.75242340386559	1	1	complex	competitor
38	female	English	5.51363333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s1_v1	target_s2_vx	s2_v1	complex_d	s1	v2	s2	v1	4	1	2	3	distractor1	distractor2	target	competitor	target	competitor	distractor	target	5260	s2	11	filler	{us: us2, uv: uv1}	29	8.56788630573176	1	1	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uv1}	{us: us1, uv: uv1}	v1	s1	s1_v1	target_sx_v2	s2_v1	unambiguous	v2	s1	v1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	target	competitor	2740	v2	12	filler	{us: usx, uv: uv2}	29	7.91571319938212	1	1	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	target_sx_v2	s2_v2	s2_v1	complex_d	v1	s2	s1	v2	2	1	3	4	distractor1	competitor	distractor2	target	target	distractor	target	competitor	5544	v2	13	filler	{us: us2, uv: uv2}	29	8.62047154086974	1	1	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us1, uv: uvx}	{us: us1, uv: uv2}	s1	v2	s1_v2	s1_vx	target_s2_v1	ambiguous	v2	s2	v1	s1	2	4	1	3	distractor2	competitor	target	distractor1	competitor	distractor	competitor	target	3097	v1	14	filler	{us: us2, uv: uv1}	29	8.0381891799732	1	1	ambiguous	competitor
38	female	English	5.51363333333333	v2	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s1	v1	target_s2_v2	sx_v1	s1_v1	simple_d	s1	s2	v2	v1	3	1	4	2	distractor1	target	competitor	distractor2	competitor	distractor	competitor	target	3756	s2	15	filler	{us: us1, uv: uv1}	29	8.23110984032815	1	1	ambiguous	competitor
38	female	English	5.51363333333333	s2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	target_s2_v2	s2_vx	s1_v2	complex	s2	v2	v1	s1	1	4	3	2	competitor	target	distractor2	distractor1	competitor	target	distractor	competitor	4377	v2	16	target	{us: us2, uv: uv2}	29	8.3841188371909	1	1	complex	competitor
38	female	English	5.51363333333333	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s1_v2	target_s2_vx	s2_v2	complex_d	v1	v2	s1	s2	2	3	1	4	distractor2	competitor	distractor1	target	target	competitor	distractor	target	6835	s2	17	filler	{us: us2, uv: uv2}	29	8.82981174915805	1	1	unambiguous	target
38	female	English	5.51363333333333	v2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	s2_v2	s1_v1	target_s2_vx	simple_c	v2	s1	s2	v1	1	2	4	3	competitor	distractor1	target	distractor2	target	target	distractor	competitor	3035	s2	18	filler	{us: us2, uv: uv2}	29	8.0179667034936	1	1	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us1, uv: uv2}	{us: us1, uv: uv2}	s1	v2	s1_v2	s1_v2	target_s2_v1	ambiguous	s1	v1	v2	s2	2	1	3	4	distractor1	competitor	distractor2	target	target	distractor	competitor	target	1844	s2	19	filler	{us: us2, uv: uv1}	29	7.51969240411654	1	1	ambiguous	target
38	female	English	5.51363333333333	v2	{us: us2, uv: uvx}	{us: usx, uv: uv1}	s2	v1	sx_v1	s2_vx	target_s1_v2	ambiguous	v1	s2	v2	s1	3	2	1	4	distractor2	distractor1	competitor	target	competitor	distractor	competitor	target	1617	s1	20	filler	{us: us1, uv: uv2}	29	7.38832785957711	1	1	ambiguous	competitor
38	female	English	5.51363333333333	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s2	v2	s2_v2	sx_v1	target_s1_v1	simple	s1	s2	v2	v1	4	2	3	1	target	distractor1	distractor2	competitor	target	distractor	competitor	target	1892	s1	21	target	{us: us1, uv: uv1}	29	7.54538974961182	1	1	simple	target
38	female	English	5.51363333333333	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	s1_v2	s2_v1	target_sx_v2	simple_c	s1	v1	v2	s2	1	2	4	3	competitor	distractor1	target	distractor2	target	target	distractor	competitor	1549	v2	22	filler	{us: us1, uv: uv2}	29	7.34536484041687	1	1	unambiguous	target
38	female	English	5.51363333333333	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	sx_v1	target_s1_v1	s2_v2	simple	s2	s1	v1	v2	3	4	1	2	distractor2	target	competitor	distractor1	target	competitor	target	distractor	1896	s1	23	target	{us: us1, uv: uv1}	29	7.54750168281497	1	2	simple	target
38	female	English	5.51363333333333	s2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	target_s2_v2	s2_vx	s1_v2	complex	v2	s1	s2	v1	3	2	4	1	target	distractor1	competitor	distractor2	target	target	distractor	competitor	3250	v2	24	target	{us: us2, uv: uv2}	29	8.08641027532378	1	2	complex	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	target_s1_v2	sx_v1	s2_v1	simple_d	s2	s1	v1	v2	4	1	3	2	distractor1	target	distractor2	competitor	target	distractor	competitor	target	2007	s1	25	filler	{us: us2, uv: uv1}	29	7.60439634879634	1	2	ambiguous	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	s2_v1	sx_v2	target_s1_v2	simple	s2	v2	v1	s1	2	3	1	4	distractor2	competitor	distractor1	target	target	distractor	competitor	target	2021	s1	26	target	{us: us1, uv: uv2}	29	7.61134771740362	1	2	simple	target
38	female	English	5.51363333333333	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	s1_v2	sx_v1	target_s2_v1	simple	s2	s1	v1	v2	3	2	4	1	target	distractor1	competitor	distractor2	target	distractor	competitor	target	2068	s2	27	target	{us: us2, uv: uv1}	29	7.63433723562832	1	2	simple	target
38	female	English	5.51363333333333	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s2_v2	target_s2_vx	s1_v2	complex_d	v2	s1	s2	v1	1	2	4	3	competitor	distractor1	target	distractor2	target	target	distractor	competitor	2692	s2	28	filler	{us: us2, uv: uv2}	29	7.89803969076462	1	2	unambiguous	target
38	female	English	5.51363333333333	v2	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v1	s1	s1_vx	s1_v1	target_s2_v2	simple_d	v1	s2	v2	s1	3	1	4	2	distractor1	target	competitor	distractor2	target	competitor	target	distractor	2218	s2	29	filler	{us: us1, uv: uv1}	29	7.70436116791031	1	2	ambiguous	target
38	female	English	5.51363333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_vx	s2_v1	s1_v1	complex_d	v1	s1	s2	v2	1	2	4	3	competitor	distractor1	target	distractor2	target	distractor	target	competitor	2958	s2	30	filler	{us: us2, uv: uv1}	29	7.99226864327075	1	2	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	sx_v1	s2_v2	target_s2_v1	complex	s2	s1	v1	v2	3	4	2	1	target	distractor2	competitor	distractor1	target	distractor	competitor	target	5045	s2	31	target	{us: us2, uv: uv1}	29	8.52615293278771	1	2	complex	target
38	female	English	5.51363333333333	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v2	target_sx_v1	s1_v1	complex_d	v1	s1	s2	v2	2	4	3	1	target	competitor	distractor2	distractor1	target	competitor	distractor	target	3289	v1	32	filler	{us: us1, uv: uv1}	29	8.09833884618906	1	2	unambiguous	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	s1	v1	sx_v2	target_s2_v2	s1_v1	simple	v2	s2	s1	v1	1	3	4	2	competitor	target	distractor1	distractor2	target	competitor	target	distractor	1945	s2	33	target	{us: us2, uv: uv2}	29	7.57301725605255	1	2	simple	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s2_vx	simple	v2	s1	s2	v1	3	2	4	1	target	distractor1	competitor	distractor2	target	target	distractor	competitor	3314	v2	34	target	{us: us2, uv: uv2}	29	8.10591119798651	2	2	simple	target
38	female	English	5.51363333333333	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	sx_v1	s2_v2	target_s1_v1	simple	v2	v1	s1	s2	2	1	4	3	distractor1	competitor	target	distractor2	target	competitor	distractor	target	1944	s1	35	target	{us: us1, uv: uv1}	29	7.57250298502038	2	2	simple	target
38	female	English	5.51363333333333	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	s2	v2	s1_vx	target_s1_v1	s2_v2	simple	v1	s2	v2	s1	4	2	3	1	target	distractor1	distractor2	competitor	target	competitor	target	distractor	3438	v1	36	target	{us: us1, uv: uv1}	29	8.1426451859428	2	2	simple	target
38	female	English	5.51363333333333	s1	{us: us2, uv: uv2}	{us: us2, uv: uvx}	s2	v2	target_s1_v1	s2_vx	s2_v2	ambiguous	v2	s1	v1	s2	2	4	1	3	distractor2	competitor	target	distractor1	target	target	distractor	competitor	2392	v1	37	filler	{us: us1, uv: uv1}	29	7.77988511507052	2	2	ambiguous	target
38	female	English	5.51363333333333	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s2_v2	target_s2_vx	s1_v2	complex_d	s2	v2	v1	s1	2	4	3	1	target	competitor	distractor2	distractor1	target	target	distractor	competitor	2807	s2	38	filler	{us: us2, uv: uv2}	29	7.93987157636188	2	2	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s1_v1	s2_vx	target_s2_v1	complex	s1	v2	s2	v1	3	1	2	4	distractor1	distractor2	competitor	target	competitor	competitor	distractor	target	4006	v1	39	target	{us: us2, uv: uv1}	29	8.29554851622576	2	2	complex	competitor
38	female	English	5.51363333333333	v1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	target_s1_vx	s1_v1	s2_v2	simple_c	s1	s2	v1	v2	3	4	2	1	target	distractor2	competitor	distractor1	target	competitor	target	distractor	2789	s1	40	filler	{us: us1, uv: uv1}	29	7.93343838762749	2	2	unambiguous	target
38	female	English	5.51363333333333	v2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v1	s2	s2_v1	s2_vx	target_s1_v2	simple_d	v1	s2	s1	v2	4	1	2	3	distractor1	distractor2	target	competitor	competitor	target	competitor	distractor	3026	s1	41	filler	{us: us2, uv: uv1}	29	8.0149968943483	2	2	ambiguous	competitor
38	female	English	5.51363333333333	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v2	sx_v1	target_s1_v1	complex	v1	s1	s2	v2	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	distractor	target	3274	s1	42	target	{us: us1, uv: uv1}	29	8.09376775793108	2	2	complex	target
38	female	English	5.51363333333333	s1	{us: us2, uv: uv2}	{us: us1, uv: uv2}	v2	s2	s2_v2	target_sx_v1	s1_v2	unambiguous	s2	v2	v1	s1	4	2	1	3	distractor2	distractor1	target	competitor	target	competitor	target	distractor	1379	v1	43	filler	{us: usx, uv: uv1}	29	7.2291138777933	2	2	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s1_v1	target_s2_vx	s2_v1	complex_d	s1	v2	v1	s2	3	1	2	4	distractor1	distractor2	competitor	target	target	competitor	distractor	target	1634	s2	44	filler	{us: us2, uv: uv1}	29	7.39878627541995	2	2	unambiguous	target
