Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	Answer.tutorialInfo	competitor_s	competitor_v	distractor_s	distractor_v	img1	img2	img3	imptype	message	ParticipantGender	pos_competitor	pos_distractor	pos_target	pos_target.1	pos1	pos2	pos3	response	rt	target_s	target_v	trial	trialtype	workerid	logrt	half	third	redimptype	choice_location	MessageType
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	sx	v1	s1_v1	sx_v1	s1_v2	complex	s1	female	3	2	1	1	target	distractor	competitor	target	14309	s1	v1	7	target	32	9.56864398890674	1	1	complex	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v2	s2_v1	s2_v2	sx_v2	complex_c	v1	female	2	3	1	1	target	competitor	distractor	target	4481	s2	v1	8	filler	32	8.40760151478614	1	1	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v2	sx_v2	s2_v1	s2_v2	complex	s2	female	2	1	3	3	distractor	competitor	target	competitor	10195	s2	v2	9	target	32	9.22965268300856	1	1	complex	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v1	s2_v2	sx_v1	s1_vx	unambig	s1	female	1	2	3	3	competitor	distractor	target	target	2348	s1	vx	10	filler	32	7.76131918094799	1	1	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	sx	v1	s2	v2	s1_v1	s2_v2	sx_v1	simple_c	s1	female	3	2	1	1	target	distractor	competitor	target	2015	s1	v1	11	filler	32	7.60837447438078	1	1	unambiguous	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	vx	s2_v1	s1_vx	s1_v1	complex	v1	female	1	2	3	3	competitor	distractor	target	target	2375	s1	v1	12	target	32	7.77275271646874	1	1	complex	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	s1	vx	s2_v1	s1_vx	s1_v1	complex_c	s2	female	3	2	1	1	target	distractor	competitor	target	2543	s2	v1	13	filler	32	7.84109976542212	1	1	unambiguous	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	s2	v2	s2_v2	s1_v1	s1_v1	ambig	v1	female	2	1	3	3	distractor	competitor	target	competitor	4849	s1	v1	14	filler	32	8.48652777710535	1	1	ambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s1	v1	s2_v2	s1_v1	s2_vx	simple	s2	female	1	2	3	3	competitor	distractor	target	target	4135	s2	vx	15	target	32	8.32724260745779	1	1	simple	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	vx	s1_vx	s1_v1	s2_v1	complex	v1	female	3	1	2	2	distractor	target	competitor	competitor	10239	s1	v1	16	target	32	9.23395923757482	1	1	complex	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v1	s2_v2	s1_vx	sx_v1	unambig	s1	female	1	3	2	2	competitor	target	distractor	target	2489	s1	vx	17	filler	32	7.81963630236759	1	1	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	sx	v1	sx_v1	s1_v1	s1_v2	complex_c	v2	female	2	1	3	3	distractor	competitor	target	target	1855	s1	v2	18	filler	32	7.52563997504154	1	1	unambiguous	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	v2	s2_v1	s2_vx	s1_v2	simple	s2	female	1	3	2	2	competitor	target	distractor	target	4667	s2	vx	19	target	32	8.44827174594982	1	1	simple	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s1	v1	s2_v2	s1_v1	s2_v2	ambig	v2	female	1	2	3	3	competitor	distractor	target	distractor	9608	s2	v2	20	filler	32	9.17035136375982	1	1	ambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	sx	v1	sx_v1	s1_v1	s1_v2	complex	s1	female	3	1	2	2	distractor	target	competitor	distractor	14074	s1	v1	21	target	32	9.55208440252649	1	1	complex	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	v2	s1_v2	s2_v1	s2_vx	simple	s2	female	2	1	3	3	distractor	competitor	target	target	3052	s2	vx	22	target	32	8.02355239240435	1	1	simple	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s2	vx	s1_v2	s2_v1	s2_vx	simple_d	s1	female	2	3	1	1	target	competitor	distractor	target	2598	s1	v2	23	filler	32	7.86249719723055	1	2	unambiguous	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	vx	s2_v1	sx_vx	s1_v2	unambig	s1	female	1	2	3	3	competitor	distractor	target	target	4313	s1	v2	24	filler	32	8.36938899664784	1	2	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	sx	v1	s1	v2	s2_v1	s1_v2	sx_v1	simple_c	s2	female	3	2	1	1	target	distractor	competitor	target	2025	s2	v1	25	filler	32	7.61332497954064	1	2	unambiguous	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v2	s2_v1	s2_v2	sx_v2	complex	s2	female	1	3	2	2	competitor	target	distractor	distractor	4790	s2	v2	26	target	32	8.47428569040496	1	2	complex	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex_c	s1	female	2	1	3	3	distractor	competitor	target	target	1375	s1	v1	27	filler	32	7.22620901010067	1	2	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	vx	sx	v2	sx_v2	s1_vx	s2_v1	unambig	v1	female	2	1	3	3	distractor	competitor	target	target	1856	s2	v1	28	filler	32	7.52617891334615	1	2	unambiguous	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	vx	s1	v2	s2_v1	s2_vx	s1_v2	simple_c	v1	female	2	3	1	1	target	competitor	distractor	target	2452	s2	v1	29	filler	32	7.8046592970561	1	2	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	sx	v1	s1_v1	sx_v1	s1_v2	complex_c	v2	female	1	2	3	3	competitor	distractor	target	target	2103	s1	v2	30	filler	32	7.6511201757027	1	2	unambiguous	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex	v2	female	2	1	3	3	distractor	competitor	target	distractor	4560	s2	v2	31	target	32	8.42507790250843	1	2	complex	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v1	s1_v2	sx_v1	s2_v1	simple_d	s1	female	3	2	1	1	target	distractor	competitor	target	2447	s1	v2	32	filler	32	7.80261806344267	1	2	unambiguous	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s2	vx	s2_v1	s2_vx	s1_v2	simple_d	s1	female	1	2	3	3	competitor	distractor	target	target	1686	s1	v2	33	filler	32	7.4301141385618	1	2	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v1	s2_v2	sx_v1	s2_v2	ambig	v2	female	1	2	3	3	competitor	distractor	target	distractor	1958	s2	v2	34	filler	32	7.57967882309046	2	2	ambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s1	v1	sx_v2	s1_v1	s2_v2	simple	v2	female	3	2	1	1	target	distractor	competitor	distractor	2959	sx	v2	35	target	32	7.99260665240021	2	2	simple	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	sx	v1	s2	v2	s2_v2	sx_v1	s1_v1	simple_c	s1	female	2	1	3	3	distractor	competitor	target	target	1798	s1	v1	36	filler	32	7.49443021503157	2	2	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s1	vx	s1_v2	s2_v2	s1_vx	complex	v2	female	2	3	1	1	target	competitor	distractor	distractor	3644	s1	v2	37	target	32	8.20083725837985	2	2	complex	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	s1	vx	s1_vx	s1_v1	s2_v1	complex_c	s2	female	2	1	3	3	distractor	competitor	target	target	1740	s2	v1	38	filler	32	7.46164039220858	2	2	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	sx	v2	s1_v1	sx_v2	s1_v2	complex	s1	female	1	2	3	3	competitor	distractor	target	distractor	2494	s1	v2	39	target	32	7.82164312623998	2	2	complex	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v1	s2_v2	sx_v1	s2_v1	complex_c	v2	female	3	2	1	1	target	distractor	competitor	target	1528	s2	v2	40	filler	32	7.33171496972647	2	2	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	vx	sx	v1	s1_v2	s2_vx	sx_v1	unambig	v2	female	2	3	1	1	target	competitor	distractor	target	1911	s1	v2	41	filler	32	7.55538194424027	2	2	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s2	vx	s2_v2	s1_v1	s2_vx	simple_d	s1	female	1	3	2	2	competitor	target	distractor	target	2121	s1	v1	42	filler	32	7.65964295456468	2	2	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	vx	sx	v2	s1_v1	sx_v2	s2_vx	unambig	v1	female	3	2	1	1	target	distractor	competitor	target	1703	s1	v1	43	filler	32	7.44014668066269	2	2	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	s2	vx	s1_v1	sx_v2	s2_vx	unambig	v2	female	1	3	2	2	competitor	target	distractor	target	1232	sx	v2	44	filler	32	7.11639414409346	2	2	unambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v2	s2_v1	sx_v2	s2_v1	ambig	s2	female	3	2	1	1	target	distractor	competitor	distractor	1984	s2	v1	45	filler	32	7.59287028784482	2	3	ambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	sx	v1	s1_v2	sx_v1	s2_vx	unambig	s2	female	1	2	3	3	competitor	distractor	target	target	2855	s2	vx	46	filler	32	7.95682712209011	2	3	unambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex_c	s1	female	3	1	2	2	distractor	target	competitor	target	1729	s1	v2	47	filler	32	7.45529848568329	2	3	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	s1	vx	s1_v2	s2_v2	s1_vx	complex_c	s2	female	1	3	2	2	competitor	target	distractor	target	1637	s2	v2	48	filler	32	7.40062057737113	2	3	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	sx	v1	s1_v2	s1_v2	sx_v1	ambig	v2	female	2	3	1	1	target	competitor	distractor	distractor	1999	s1	v2	49	filler	32	7.6004023345004	2	3	ambiguous	3	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v2	sx_v2	s2_v1	s2_v2	complex_c	v1	female	3	1	2	2	distractor	target	competitor	target	1607	s2	v1	50	filler	32	7.38212436573751	2	3	unambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	vx	s1	v2	s2_vx	s2_v1	s1_v2	simple_c	v1	female	1	3	2	2	competitor	target	distractor	target	1743	s2	v1	51	filler	32	7.46336304552002	2	3	unambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v1	s2_v2	sx_v1	s2_v1	complex	s2	female	1	2	3	3	competitor	distractor	target	distractor	3304	s2	v1	52	target	32	8.10288913464087	2	3	complex	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v1	s2	vx	s2_vx	s1_v1	s2_v1	complex	v1	female	2	1	3	3	distractor	competitor	target	distractor	2913	s2	v1	53	target	32	7.97693875695943	2	3	complex	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	v2	s2_v1	s1_v2	sx_v1	simple	v1	female	1	2	3	3	competitor	distractor	target	distractor	7130	sx	v1	54	target	32	8.87206651340834	2	3	simple	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s2	vx	s2_vx	s1_v1	s2_v1	complex_c	s1	female	3	1	2	2	distractor	target	competitor	target	2438	s1	v1	55	filler	32	7.79893331004122	2	3	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	s1	v1	s2_v2	s2_v2	s1_v1	ambig	s2	female	1	3	2	2	competitor	target	distractor	distractor	3557	s2	v2	56	filler	32	8.17667277194846	2	3	ambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v2	sx_v2	s1_v1	s2_v2	simple_d	s1	female	3	1	2	2	distractor	target	competitor	target	2629	s1	v1	57	filler	32	7.87435882472988	2	3	unambiguous	2	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	sx	v2	s1_v1	sx_v2	s1_v2	complex_c	v1	female	3	2	1	1	target	distractor	competitor	target	1941	s1	v1	58	filler	32	7.57095858316901	2	3	unambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	vx	sx	v1	sx_v1	s2_v2	s1_vx	unambig	v2	female	3	1	2	2	distractor	target	competitor	target	1222	s2	v2	59	filler	32	7.10824413973154	2	3	unambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	v2	s1_v2	sx_v1	s2_v1	simple	v1	female	3	1	2	2	distractor	target	competitor	distractor	3583	sx	v1	60	target	32	8.18395571730495	2	3	simple	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v2	sx	v2	sx_v2	s1_v1	s2_v2	simple_d	v1	female	3	1	2	2	distractor	target	competitor	target	1915	s1	v1	61	filler	32	7.55747290161475	2	3	unambiguous	2	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	s1	v2	s2_v1	s2_v1	s1_v2	ambig	s2	female	1	3	2	2	competitor	target	distractor	distractor	1719	s2	v1	62	filler	32	7.44949800538285	2	3	ambiguous	3	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s2	v1	sx	v2	sx_v2	s2_v1	s2_v1	ambig	v1	female	2	1	3	3	distractor	competitor	target	distractor	1853	s2	v1	63	filler	32	7.52456122628536	2	3	ambiguous	1	species
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	v2	s2	v1	s2_v1	s1_vx	s1_v2	simple	s1	female	3	1	2	2	distractor	target	competitor	distractor	2268	s1	vx	64	target	32	7.72665366484764	2	3	simple	1	accessory
47	female	English	6.72948333333333	[v2,v2,s1,s1]	s1	vx	s2	v1	s2_v1	s1_vx	s1_v2	simple_c	v2	female	2	1	3	3	distractor	competitor	target	target	2543	s1	v2	65	filler	32	7.84109976542212	2	3	unambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_v2	s1_vx	simple	s1	female	2	1	3	3	distractor	competitor	target	target	8854	s1	vx	0	target	33	9.08862461329209	1	1	simple	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	vx	s1	v2	s2_vx	s2_v1	s1_v2	simple_c	v1	female	1	3	2	2	competitor	target	distractor	target	6440	s2	v1	1	filler	33	8.7702838190984	1	1	unambiguous	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	vx	sx	v2	s1_v1	sx_v2	s2_vx	unambig	s1	female	3	2	1	1	target	distractor	competitor	target	2417	s1	v1	2	filler	33	7.79028238070348	1	1	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	vx	s1	v2	s1_v2	s2_v1	s2_vx	simple_c	v1	female	3	1	2	2	distractor	target	competitor	target	5009	s2	v1	3	filler	33	8.51899157335762	1	1	unambiguous	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	sx	v2	s1_v1	s2_v2	sx_v2	simple_d	v1	female	2	3	1	1	target	competitor	distractor	target	2601	s1	v1	4	filler	33	7.86365126544865	1	1	unambiguous	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s2	vx	s2_v1	s1_v1	s2_vx	complex_c	s1	female	1	3	2	2	competitor	target	distractor	target	2273	s1	v1	5	filler	33	7.72885582385254	1	1	unambiguous	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex_c	s1	female	2	1	3	3	distractor	competitor	target	target	2368	s1	v1	6	filler	33	7.7698009960039	1	1	unambiguous	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s1	vx	s1_v1	s2_v1	s1_vx	complex	v1	female	2	3	1	1	target	competitor	distractor	target	4454	s1	v1	7	target	33	8.40155784781731	1	1	complex	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	sx	v1	s1	v2	sx_v1	s1_v2	s2_v1	simple_c	s2	female	1	2	3	3	competitor	distractor	target	target	3939	s2	v1	8	filler	33	8.27868216297091	1	1	unambiguous	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_vx	s1_v2	simple	s1	female	3	1	2	2	distractor	target	competitor	target	2974	s1	vx	9	target	33	7.9976631270201	1	1	simple	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	sx	v1	s1_v2	sx_v1	s1_v2	ambig	v2	female	1	2	3	3	competitor	distractor	target	competitor	4790	s1	v2	10	filler	33	8.47428569040496	1	1	ambiguous	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s1	v2	sx_v1	s1_v2	s2_v1	simple	v1	female	3	2	1	1	target	distractor	competitor	target	8646	sx	v1	11	target	33	9.06485206522758	1	1	simple	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	sx	v2	s2	v1	s2_v1	s1_v2	sx_v2	simple_c	s1	female	3	1	2	2	distractor	target	competitor	target	2888	s1	v2	12	filler	33	7.96831950001272	1	1	unambiguous	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s1	v1	s1_v1	s2_v2	s2_v2	ambig	v2	female	3	1	2	2	distractor	target	competitor	competitor	2318	s2	v2	13	filler	33	7.7484600238997	1	1	ambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v1	s1	vx	s1_v1	s2_v1	s1_vx	complex_c	s2	female	1	3	2	2	competitor	target	distractor	target	1890	s2	v1	14	filler	33	7.54433210805369	1	1	unambiguous	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	vx	sx	v2	s2_vx	sx_v2	s1_v1	unambig	s1	female	1	2	3	3	competitor	distractor	target	target	2040	s1	v1	15	filler	33	7.62070508683826	1	1	unambiguous	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	sx	vx	sx_vx	s1_v1	s2_v2	unambig	v1	female	3	1	2	2	distractor	target	competitor	target	2036	s1	v1	16	filler	33	7.61874237767041	1	1	unambiguous	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex	v1	female	3	1	2	2	distractor	target	competitor	competitor	3961	s2	v1	17	target	33	8.28425179762192	1	1	complex	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_v2	sx_v2	simple	v2	female	2	1	3	3	distractor	competitor	target	competitor	3051	sx	v2	18	target	33	8.02322468471667	1	1	simple	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s1	vx	s1_v2	s2_v2	s1_vx	complex_c	s2	female	1	3	2	2	competitor	target	distractor	target	3196	s2	v2	19	filler	33	8.06965530688617	1	1	unambiguous	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s1	vx	s2_v1	s1_v2	s1_vx	simple_d	v1	female	2	3	1	1	target	competitor	distractor	target	1705	s2	v1	20	filler	33	7.44132038971762	1	1	unambiguous	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s1	vx	s2_v1	s1_vx	s1_v2	simple_d	s2	female	3	2	1	1	target	distractor	competitor	target	1292	s2	v1	21	filler	33	7.16394668434255	1	1	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s1	vx	s2_v2	s1_v2	s1_vx	complex	v2	female	1	3	2	2	competitor	target	distractor	target	1772	s1	v2	22	target	33	7.47986413116503	1	1	complex	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	vx	sx	v2	s2_v1	s1_vx	sx_v2	unambig	s2	female	2	3	1	1	target	competitor	distractor	target	1535	s2	v1	23	filler	33	7.3362856600213	1	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	sx	v1	sx_v1	s2_v1	s2_v2	complex_c	v2	female	2	1	3	3	distractor	competitor	target	target	1455	s2	v2	24	filler	33	7.28276117960559	1	2	unambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	sx	v2	sx_v2	s2_v2	s2_v1	complex_c	v1	female	2	1	3	3	distractor	competitor	target	target	1547	s2	v1	25	filler	33	7.34407285057307	1	2	unambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s1	vx	s2_v2	s1_v2	s1_vx	complex_c	s2	female	2	3	1	1	target	competitor	distractor	target	1413	s2	v2	26	filler	33	7.25347038268453	1	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	sx	v1	sx_v1	s2_v1	s2_v2	complex_c	v2	female	2	1	3	3	distractor	competitor	target	target	1378	s2	v2	27	filler	33	7.2283884515736	1	2	unambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_v2	s1_vx	simple	s1	female	2	1	3	3	distractor	competitor	target	target	1872	s1	vx	28	target	33	7.53476265703754	1	2	simple	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v1	s2	v2	s1_v1	s2_v2	s1_v1	ambig	s1	female	1	2	3	3	competitor	distractor	target	competitor	1790	s1	v1	29	filler	33	7.4899708988348	1	2	ambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v1	s2	v2	s1_v1	s2_v2	s1_v1	ambig	v1	female	1	2	3	3	competitor	distractor	target	target	1568	s1	v1	30	filler	33	7.35755620091035	1	2	ambiguous	3	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	sx	v2	sx_v2	s2_v2	s2_v1	complex	s2	female	3	1	2	2	distractor	target	competitor	competitor	1744	s2	v2	31	target	33	7.46393660446893	1	2	complex	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	sx	v2	s2_v1	sx_v2	s2_v2	complex	s2	female	1	2	3	3	competitor	distractor	target	competitor	2294	s2	v2	32	target	33	7.73805229768932	1	2	complex	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	sx	v2	s1_vx	sx_v2	s2_v1	unambig	s1	female	3	2	1	1	target	distractor	competitor	target	1070	s1	vx	33	filler	33	6.97541392745595	1	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex	v2	female	2	1	3	3	distractor	competitor	target	competitor	1630	s2	v2	34	target	33	7.39633529380081	2	2	complex	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s2	v1	s2_v1	s1_vx	s1_v2	simple	s1	female	3	1	2	2	distractor	target	competitor	target	2784	s1	vx	35	target	33	7.93164402145431	2	2	simple	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s2	vx	s2_vx	s1_v2	s2_v2	complex_c	s1	female	3	1	2	2	distractor	target	competitor	target	2560	s1	v2	36	filler	33	7.84776253747361	2	2	unambiguous	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s1	v2	s1_v2	s2_vx	s2_v1	simple	s2	female	3	1	2	2	distractor	target	competitor	target	4511	s2	vx	37	target	33	8.4142741374084	2	2	simple	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s1	v1	s1_v1	s2_v2	sx_v2	simple	v2	female	2	1	3	3	distractor	competitor	target	competitor	3183	sx	v2	38	target	33	8.06557942728209	2	2	simple	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	sx	v1	s1_vx	s2_v2	sx_v1	unambig	s1	female	2	3	1	1	target	competitor	distractor	target	4907	s1	vx	39	filler	33	8.4984180360899	2	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s1	v2	s2_vx	s2_v1	s1_v2	simple	s2	female	2	3	1	1	target	competitor	distractor	target	2525	s2	vx	40	target	33	7.83399634170946	2	2	simple	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s1	v1	s2_v2	s1_v1	s2_v2	ambig	v2	female	3	2	1	1	target	distractor	competitor	target	5650	s2	v2	41	filler	33	8.63941082414049	2	2	ambiguous	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s2	vx	s1_v2	s2_vx	s2_v1	simple_d	v2	female	3	2	1	1	target	distractor	competitor	target	2325	s1	v2	42	filler	33	7.75147531802146	2	2	unambiguous	1	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	s1	vx	s2_v1	s1_vx	s1_v2	simple_d	s2	female	3	2	1	1	target	distractor	competitor	target	1507	s2	v1	43	filler	33	7.3178761986265	2	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	vx	sx	v2	s2_v1	s1_vx	sx_v2	unambig	s2	female	2	3	1	1	target	competitor	distractor	target	1706	s2	v1	44	filler	33	7.44190672805162	2	2	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	s1	vx	s1_v2	s2_v2	s1_vx	complex	v2	female	2	3	1	1	target	competitor	distractor	competitor	6889	s1	v2	45	target	33	8.8376812155932	2	3	complex	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	sx	v2	s2_v1	sx_v2	s1_v2	simple_d	s2	female	3	2	1	1	target	distractor	competitor	target	2447	s2	v1	46	filler	33	7.80261806344267	2	3	unambiguous	1	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v2	sx	v1	sx_v1	s2_v1	s2_v2	complex	s2	female	3	1	2	2	distractor	target	competitor	target	2173	s2	v1	47	target	33	7.68386398025643	2	3	complex	2	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	vx	s2	v1	s2_v1	s1_v2	s1_vx	simple_c	v2	female	3	1	2	2	distractor	target	competitor	target	1726	s1	v2	48	filler	33	7.45356187164337	2	3	unambiguous	2	species
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s2	v1	s2	vx	s2_vx	s2_v1	s1_v1	complex_c	s1	female	2	1	3	3	distractor	competitor	target	target	1997	s1	v1	49	filler	33	7.59940133341582	2	3	unambiguous	3	accessory
32	female	english	8.42893333333333	[v1,v1,v2,s1]	s1	v2	sx	v1	sx_v1	s1_v1	s1_v2	complex	s1	female	3	1	2	2	distractor	target	competitor	target	2742	s1	v1	50	target	33	7.91644286012226	2	3	complex	2	accessory
